order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit,order_year,order_month
O01914,2024-07-09,C0526,P0059,Online,Online,2,37.27,0.1,67.09,19.67,27.75,2024,July
O01915,2025-07-03,C0396,P0802,Online,Online,2,190.01,0.0,380.02,115.11,149.8,2025,July
O01916,2024-07-21,C0207,P0242,S000,In-Store,1,138.25,0.0,138.25,108.47,29.78,2024,July
O01917,2025-03-15,C0570,P0754,S026,In-Store,3,32.06,0.2,76.94,29.03,-10.15,2025,March
O01918,2024-05-21,C0771,P0083,S044,In-Store,1,27.82,0.2,22.26,14.01,8.25,2024,May
O01919,2024-04-18,C0086,P1168,S025,In-Store,2,99.03,0.1,178.25,77.09,24.07,2024,April
O01920,2025-06-22,C0310,P1190,Online,Online,1,305.51,0.1,274.96,181.82,93.14,2025,June
O01921,2025-03-12,C0037,P0903,S025,In-Store,1,221.79,0.05,210.7,165.61,45.09,2025,March
O01922,2025-08-12,C0619,P0386,S036,In-Store,3,212.69,0.2,510.46,146.04,72.34,2025,August
O01923,2025-07-16,C0309,P0771,Online,Online,1,155.11,0.05,147.35,81.54,65.81,2025,July
O01924,2024-11-02,C0172,P0789,Online,Online,3,77.75,0.0,233.25,47.24,91.53,2024,November
O01925,2025-01-11,C0150,P0523,Online,Online,1,228.06,0.2,182.45,187.12,-4.67,2025,January
O01926,2025-01-02,C0756,P0703,S035,In-Store,1,304.49,0.1,274.04,165.94,108.1,2025,January
O01927,2025-12-27,C0154,P0207,S054,In-Store,2,176.19,0.0,352.38,97.87,156.64,2025,December
O01928,2024-07-19,C0504,P0740,S039,In-Store,1,149.47,0.0,149.47,110.35,39.12,2024,July
O01929,2025-06-20,C0417,P0302,S046,In-Store,2,32.61,0.1,58.7,18.11,22.48,2025,June
O01930,2025-07-27,C0728,P0173,S036,In-Store,2,209.18,0.2,334.69,115.36,103.97,2025,July
O01931,2024-09-24,C0205,P1146,S015,In-Store,1,250.84,0.05,238.3,179.22,59.08,2024,September
O01932,2025-01-27,C0288,P0943,S011,In-Store,2,181.12,0.1,326.02,104.17,117.68,2025,January
O01933,2025-04-11,C0373,P1088,Online,Online,4,156.73,0.05,595.57,130.87,72.09,2025,April
O01934,2025-12-24,C0207,P0071,S015,In-Store,2,171.21,0.0,342.42,121.33,99.76,2025,December
O01935,2024-11-15,C0374,P1083,S001,In-Store,1,186.78,0.1,168.1,140.65,27.45,2024,November
O01936,2025-08-30,C0273,P0757,S049,In-Store,3,88.95,0.2,213.48,48.05,69.33,2025,August
O01937,2024-07-26,C0577,P0550,S050,In-Store,2,142.36,0.2,227.78,108.31,11.16,2024,July
O01938,2024-10-10,C0729,P0549,S017,In-Store,2,8.95,0.1,16.11,5.29,5.53,2024,October
O01939,2025-05-13,C0369,P0491,S036,In-Store,1,205.2,0.2,164.16,156.25,7.91,2025,May
O01940,2025-07-19,C0277,P0804,S046,In-Store,2,74.98,0.2,119.97,54.49,10.99,2025,July
O01941,2025-09-12,C0065,P0882,Online,Online,3,165.62,0.1,447.17,129.51,58.64,2025,September
O01942,2024-05-31,C0181,P0702,Online,Online,1,286.8,0.0,286.8,178.57,108.23,2024,May
O01943,2024-07-27,C0008,P1172,S053,In-Store,3,354.52,0.1,957.2,179.72,418.04,2024,July
O01944,2025-05-09,C0349,P0379,Online,In-Store,1,186.5,0.05,177.17,93.72,83.45,2025,May
O01945,2025-07-19,C0380,P1179,S019,In-Store,1,10.41,0.2,8.33,7.38,0.95,2025,July
O01946,2025-12-21,C0245,P0027,Online,In-Store,2,236.79,0.05,449.9,189.64,70.62,2025,December
O01947,2024-05-20,C0795,P0891,Online,In-Store,1,183.58,0.05,174.4,115.51,58.89,2024,May
O01948,2025-11-08,C0292,P0107,S016,In-Store,2,193.34,0.05,367.35,154.55,58.25,2025,November
O01949,2024-09-02,C0161,P0850,S019,In-Store,1,321.09,0.1,288.98,178.1,110.88,2024,September
O01950,2024-10-12,C0218,P0114,Online,In-Store,1,291.58,0.05,277.0,148.09,128.91,2024,October
O01951,2025-07-27,C0468,P0462,Online,Online,2,262.15,0.0,524.3,154.95,214.4,2025,July
O01952,2024-11-27,C0661,P0249,S033,In-Store,2,194.44,0.1,349.99,124.93,100.13,2024,November
O01953,2024-04-11,C0145,P0246,Online,Online,1,40.0,0.2,32.0,34.44,-2.44,2024,April
O01954,2024-11-01,C0570,P0575,S013,In-Store,1,101.87,0.1,91.68,80.73,10.95,2024,November
O01955,2025-06-21,C0673,P0572,S011,In-Store,2,271.22,0.2,433.95,177.14,79.67,2025,June
O01956,2025-11-02,C0517,P0943,Online,Online,1,181.12,0.2,144.9,104.17,40.73,2025,November
O01957,2025-10-10,C0509,P0397,S010,In-Store,1,29.62,0.0,29.62,18.12,11.5,2025,October
O01958,2025-03-13,C0420,P0699,S052,In-Store,1,30.55,0.05,29.02,20.37,8.65,2025,March
O01959,2025-07-13,C0455,P0947,S036,In-Store,1,101.12,0.2,80.9,51.06,29.84,2025,July
O01960,2025-10-05,C0331,P0832,Online,Online,10,149.77,0.2,1198.2,102.98,168.4,2025,October
O01961,2025-02-16,C0285,P0126,Online,In-Store,1,201.02,0.1,180.92,149.03,31.89,2025,February
O01962,2025-01-14,C0449,P1099,Online,Online,1,35.98,0.1,32.38,21.55,10.83,2025,January
O01963,2025-06-07,C0531,P0093,Online,Online,1,243.56,0.05,231.38,140.32,91.06,2025,June
O01964,2025-04-28,C0698,P0364,S004,In-Store,1,125.52,0.1,112.97,98.1,14.87,2025,April
O01965,2025-03-12,C0474,P0399,Online,Online,2,64.47,0.0,128.94,32.33,64.28,2025,March
O01966,2025-10-03,C0232,P1174,S007,In-Store,4,95.11,0.05,361.42,65.08,101.1,2025,October
O01967,2025-08-15,C0541,P0177,Online,In-Store,1,128.6,0.0,128.6,91.14,37.46,2025,August
O01968,2024-06-16,C0202,P0774,S022,In-Store,3,58.03,0.05,165.39,36.05,57.24,2024,June
O01969,2025-12-05,C0400,P0360,S001,In-Store,2,46.47,0.05,88.29,26.3,35.69,2025,December
O01970,2025-12-28,C0646,P0992,S022,In-Store,1,185.24,0.05,175.98,107.31,68.67,2025,December
O01971,2024-08-19,C0630,P0721,S055,In-Store,2,255.39,0.05,485.24,162.62,160.0,2024,August
O01972,2025-03-01,C0151,P0346,Online,Online,1,95.96,0.2,76.77,56.78,19.99,2025,March
O01973,2025-10-10,C0630,P0389,S038,In-Store,20,277.24,0.05,5267.6,154.95,2168.6,2025,October
O01974,2025-02-10,C0372,P0970,S053,In-Store,3,144.34,0.05,411.37,87.38,149.23,2025,February
O01975,2025-10-04,C0230,P0264,Online,Online,2,69.39,0.2,111.02,40.26,30.5,2025,October
O01976,2025-03-21,C0358,P0071,S005,In-Store,2,171.21,0.0,342.42,121.33,99.76,2025,March
O01977,2025-09-13,C0470,P0093,S024,In-Store,1,243.56,0.2,194.85,140.32,54.53,2025,September
O01978,2025-06-21,C0123,P1035,S053,In-Store,1,130.92,0.05,124.37,71.44,52.93,2025,June
O01979,2024-09-28,C0101,P0028,S009,In-Store,1,210.15,0.2,168.12,144.03,24.09,2024,September
O01980,2025-05-07,C0660,P1133,Online,Online,3,53.96,0.05,153.79,44.43,20.5,2025,May
O01981,2024-12-06,C0504,P0890,S048,In-Store,1,148.82,0.1,133.94,99.63,34.31,2024,December
O01982,2025-07-07,C0264,P0824,S020,In-Store,1,89.03,0.2,71.22,61.02,10.2,2025,July
O01983,2025-06-17,C0134,P0297,Online,Online,2,181.74,0.05,345.31,122.51,100.29,2025,June
O01984,2024-12-22,C0156,P0290,S058,In-Store,1,209.97,0.0,209.97,105.5,104.47,2024,December
O01985,2024-10-09,C0772,P0598,Online,Online,1,169.19,0.05,160.73,93.0,67.73,2024,October
O01986,2024-10-01,C0686,P1159,Online,Online,1,308.05,0.05,292.65,194.07,98.58,2024,October
O01987,2024-07-01,C0362,P0829,Online,Online,1,244.31,0.05,232.09,170.36,61.73,2024,July
O01988,2025-01-09,C0632,P0691,Online,Online,1,258.99,0.0,258.99,156.94,102.05,2025,January
O01989,2025-10-11,C0248,P0980,S015,In-Store,2,34.02,0.0,68.04,27.92,12.2,2025,October
O01990,2025-09-19,C0117,P1088,Online,Online,1,156.73,0.2,125.38,130.87,-5.49,2025,September
O01991,2025-06-25,C0503,P0564,Online,Online,10,331.22,0.05,3146.6,166.92,1477.4,2025,June
O01992,2025-01-19,C0685,P0645,Online,Online,1,212.34,0.1,191.11,138.46,52.65,2025,January
O01993,2025-11-25,C0668,P1150,S000,In-Store,2,62.8,0.0,125.6,39.18,47.24,2025,November
O01994,2025-03-04,C0394,P0357,S003,In-Store,1,348.69,0.1,313.82,191.15,122.67,2025,March
O01995,2024-07-12,C0234,P1169,S030,In-Store,1,50.9,0.1,45.81,33.85,11.96,2024,July
O01996,2025-08-02,C0321,P0566,S002,In-Store,2,10.71,0.1,19.28,9.25,0.78,2025,August
O01997,2025-03-25,C0582,P0148,S059,In-Store,1,131.82,0.0,131.82,85.27,46.55,2025,March
O01998,2024-07-29,C0438,P0548,Online,Online,2,209.52,0.1,377.14,186.82,3.5,2024,July
O01999,2024-10-25,C0278,P0034,S042,In-Store,2,189.42,0.0,378.84,133.5,111.84,2024,October
O02000,2025-07-09,C0384,P0093,S037,In-Store,1,243.56,0.1,219.2,140.32,78.88,2025,July
O02001,2025-02-14,C0508,P0732,S003,In-Store,3,186.46,0.2,447.5,95.93,159.71,2025,February
O02002,2024-08-19,C0140,P0037,Online,Online,1,63.29,0.2,50.63,42.09,8.54,2024,August
O02003,2025-10-09,C0682,P0030,Online,Online,3,132.5,0.2,318.0,119.75,-41.25,2025,October
O02004,2024-06-11,C0746,P0183,Online,Online,2,304.66,0.0,609.32,181.16,247.0,2024,June
O02005,2024-09-20,C0585,P0498,S027,In-Store,1,35.81,0.2,28.65,19.73,8.92,2024,September
O02006,2024-09-06,C0580,P0929,S036,In-Store,1,34.13,0.2,27.3,18.97,8.33,2024,September
O02007,2025-03-26,C0168,P0873,S030,In-Store,1,25.15,0.05,23.89,22.59,1.3,2025,March
O02008,2025-06-28,C0616,P0379,Online,Online,3,186.5,0.2,447.6,93.72,166.44,2025,June
O02009,2025-05-04,C0028,P0942,Online,In-Store,1,193.87,0.2,155.1,173.54,-18.44,2025,May
O02010,2025-12-27,C0430,P0721,Online,Online,1,255.39,0.05,242.62,162.62,80.0,2025,December
O02011,2025-02-07,C0701,P1170,S044,In-Store,3,270.1,0.1,729.27,184.48,175.83,2025,February
O02012,2025-10-15,C0617,P0187,S024,In-Store,1,246.22,0.1,221.6,161.83,59.77,2025,October
O02013,2024-12-07,C0031,P1049,S050,In-Store,2,115.48,0.1,207.86,61.25,85.36,2024,December
O02014,2024-06-25,C0127,P0296,Online,Online,3,34.89,0.0,104.67,25.01,29.64,2024,June
O02015,2024-04-11,C0360,P0048,S031,In-Store,1,187.5,0.2,150.0,135.6,14.4,2024,April
O02016,2025-07-09,C0289,P1153,S051,In-Store,2,152.8,0.1,275.04,103.2,68.64,2025,July
O02017,2025-02-22,C0728,P0102,Online,Online,1,221.14,0.2,176.91,153.44,23.47,2025,February
O02018,2024-10-09,C0475,P0810,S034,In-Store,2,235.44,0.2,376.7,143.76,89.18,2024,October
O02019,2025-08-06,C0304,P1172,S028,In-Store,2,354.52,0.1,638.14,179.72,278.7,2025,August
O02020,2025-01-06,C0091,P0859,S024,In-Store,2,335.31,0.1,603.56,194.06,215.44,2025,January
O02021,2025-08-31,C0034,P0526,S002,In-Store,1,197.85,0.0,197.85,127.57,70.28,2025,August
O02022,2025-02-13,C0361,P0644,S030,In-Store,1,177.67,0.05,168.79,104.75,64.04,2025,February
O02024,2024-07-14,C0756,P0790,S036,In-Store,2,70.22,0.2,112.35,47.78,16.79,2024,July
O02025,2025-07-08,C0475,P0903,Online,Online,1,221.79,0.1,199.61,165.61,34.0,2025,July
O02025,2024-11-03,C0712,P0778,Online,Online,1,49.55,0.05,47.07,25.13,21.94,2024,November
O02026,2025-04-06,C0379,P0111,S000,In-Store,2,184.61,0.05,350.76,108.89,132.98,2025,April
O02027,2025-09-17,C0112,P0330,S029,In-Store,2,355.55,0.2,568.88,189.35,190.18,2025,September
O02028,2025-01-09,C0436,P0613,Online,Online,3,316.84,0.0,950.52,194.29,367.65,2025,January
O02029,2025-02-25,C0628,P0593,S039,In-Store,3,71.58,0.1,193.27,37.74,80.05,2025,February
O02030,2024-04-17,C0357,P0576,S027,In-Store,1,323.53,0.05,307.35,179.67,127.68,2024,April
O02031,2024-09-08,C0338,P0536,S017,In-Store,2,158.7,0.1,285.66,101.75,82.16,2024,September
O02032,2025-03-23,C0314,P0527,S050,In-Store,1,33.35,0.1,30.02,21.07,8.95,2025,March
O02033,2025-06-30,C0405,P1166,S037,In-Store,1,50.99,0.05,48.44,40.54,7.9,2025,June
O02034,2024-09-18,C0248,P0529,Online,Online,1,135.66,0.2,108.53,81.19,27.34,2024,September
O02035,2024-12-04,C0588,P0552,S016,In-Store,1,167.38,0.0,167.38,94.4,72.98,2024,December
O02036,2025-07-07,C0692,P1149,Online,Online,1,121.02,0.05,114.97,79.68,35.29,2025,July
O02037,2025-07-16,C0336,P1025,S038,In-Store,2,121.03,0.2,193.65,65.93,61.79,2025,July
O02038,2025-02-13,C0223,P1178,S034,In-Store,1,63.25,0.1,56.93,33.85,23.08,2025,February
O02039,2025-05-27,C0161,P0212,S057,In-Store,1,313.84,0.2,251.07,198.95,52.12,2025,May
O02040,2025-11-24,C0707,P0354,Online,Online,2,96.51,0.2,154.42,48.85,56.72,2025,November
O02041,2025-07-09,C0490,P0669,S054,In-Store,2,95.28,0.1,171.5,75.05,21.4,2025,July
O02042,2025-11-16,C0645,P0845,S030,In-Store,2,265.78,0.05,504.98,195.98,113.02,2025,November
O02043,2025-12-25,C0128,P0076,Online,Online,1,114.03,0.0,114.03,83.47,30.56,2025,December
O02044,2025-09-26,C0580,P0886,S024,In-Store,2,82.92,0.0,165.84,53.5,58.84,2025,September
O02045,2025-09-27,C0625,P0457,S052,In-Store,2,220.01,0.0,440.02,137.93,164.16,2025,September
O02046,2024-10-03,C0754,P0728,Online,Online,2,242.37,0.0,484.74,152.25,180.24,2024,October
O02047,2024-07-29,C0472,P0682,S055,In-Store,1,197.42,0.1,177.68,130.65,47.03,2024,July
O02048,2024-04-16,C0609,P0802,Online,Online,2,190.01,0.1,342.02,115.11,111.8,2024,April
O02049,2024-04-22,C0482,P0004,S027,In-Store,3,88.47,0.0,265.41,71.35,51.36,2024,April
O02050,2025-07-17,C0624,P0447,S016,In-Store,1,173.65,0.1,156.28,138.64,17.64,2025,July
O02051,2025-02-10,C0193,P0531,S025,In-Store,4,223.17,0.2,714.14,185.3,-27.06,2025,February
O02052,2024-08-12,C0074,P0456,S035,In-Store,1,238.72,0.1,214.85,164.22,50.63,2024,August
O02053,2025-06-21,C0209,P0607,S012,In-Store,2,12.56,0.2,20.1,10.02,0.06,2025,June
O02054,2025-03-23,C0686,P0277,Online,Online,1,239.39,0.05,227.42,124.99,102.43,2025,March
O02055,2025-11-29,C0468,P0599,Online,Online,2,131.38,0.2,210.21,67.15,75.91,2025,November
O02056,2025-12-22,C0110,P0038,S042,In-Store,1,179.66,0.2,143.73,95.21,48.52,2025,December
O02057,2025-10-09,C0425,P1033,S043,In-Store,1,251.96,0.2,201.57,159.52,42.05,2025,October
O02058,2024-06-03,C0553,P0057,Online,Online,1,190.01,0.1,171.01,166.72,4.29,2024,June
O02059,2025-02-02,C0144,P1165,S024,In-Store,2,111.55,0.0,223.1,73.86,75.38,2025,February
O02060,2025-02-26,C0669,P0183,S031,In-Store,2,304.66,0.2,487.46,181.16,125.14,2025,February
O02061,2024-04-24,C0065,P0953,Online,Online,2,113.18,0.0,226.36,65.25,95.86,2024,April
O02062,2025-02-09,C0326,P0119,Online,Online,1,135.05,0.1,121.55,71.37,50.18,2025,February
O02063,2024-11-27,C0167,P0331,S039,In-Store,4,317.5,0.1,1143.0,163.63,488.48,2024,November
O02064,2024-06-21,C0346,P0371,S021,In-Store,2,229.56,0.05,436.16,131.42,173.32,2024,June
O02065,2025-09-24,C0136,P1065,S039,In-Store,10,235.57,0.05,2237.9,122.75,1010.4,2025,September
O02066,2024-06-13,C0016,P0275,S036,In-Store,2,284.15,0.0,568.3,168.64,231.02,2024,June
O02067,2024-07-25,C0010,P0470,Online,Online,2,224.53,0.05,426.61,131.35,163.91,2024,July
O02068,2024-09-15,C0479,P0903,Online,Online,1,221.79,0.0,221.79,165.61,56.18,2024,September
O02069,2025-01-29,C0438,P0934,S052,In-Store,2,285.28,0.0,570.56,152.76,265.04,2025,January
O02070,2025-01-02,C0437,P0290,S039,In-Store,1,209.97,0.1,188.97,105.5,83.47,2025,January
O02071,2025-07-24,C0322,P0510,S003,In-Store,1,156.58,0.05,148.75,142.22,6.53,2025,July
O02072,2024-09-23,C0379,P0431,Online,Online,1,39.3,0.05,37.33,21.12,16.21,2024,September
O02073,2025-03-27,C0752,P1191,S016,In-Store,1,199.61,0.2,159.69,101.14,58.55,2025,March
O02074,2025-03-27,C0029,P0443,Online,Online,2,283.37,0.05,538.4,188.88,160.64,2025,March
O02075,2025-04-05,C0553,P0606,S017,In-Store,2,6.77,0.0,13.54,5.74,2.06,2025,April
O02076,2024-10-26,C0734,P0333,S042,In-Store,2,18.57,0.05,35.28,9.52,16.24,2024,October
O02077,2024-06-25,C0382,P0119,S056,In-Store,2,135.05,0.2,216.08,71.37,73.34,2024,June
O02078,2025-12-09,C0265,P1119,S049,In-Store,2,64.93,0.0,129.86,51.65,26.56,2025,December
O02079,2024-12-15,C0487,P1014,S016,In-Store,1,184.27,0.2,147.42,155.05,-7.63,2024,December
O02080,2024-05-09,C0636,P0374,S003,In-Store,2,190.53,0.2,304.85,98.1,108.65,2024,May
O02081,2024-06-15,C0554,P0465,S058,In-Store,1,118.23,0.2,94.58,77.95,16.63,2024,June
O02082,2025-03-08,C0693,P0960,S021,In-Store,1,169.27,0.0,169.27,102.95,66.32,2025,March
O02083,2024-11-09,C0324,P0082,S037,In-Store,1,177.36,0.1,159.62,136.2,23.42,2024,November
O02084,2024-08-15,C0776,P1093,Online,Online,3,143.78,0.1,388.21,98.24,93.49,2024,August
O02085,2025-03-28,C0742,P0301,S031,In-Store,2,291.59,0.05,554.02,170.49,213.04,2025,March
O02086,2024-04-15,C0462,P1174,S004,In-Store,2,95.11,0.05,180.71,65.08,50.55,2024,April
O02087,2024-07-09,C0086,P0176,S007,In-Store,3,273.81,0.2,657.14,180.29,116.27,2024,July
O02088,2025-01-02,C0042,P0482,S044,In-Store,1,77.78,0.2,62.22,61.32,0.9,2025,January
O02089,2025-12-30,C0760,P0102,S057,In-Store,2,221.14,0.0,442.28,153.44,135.4,2025,December
O02090,2025-04-09,C0050,P0992,Online,Online,1,185.24,0.0,185.24,107.31,77.93,2025,April
O02091,2024-04-25,C0230,P0309,S037,In-Store,2,364.92,0.1,656.86,199.47,257.92,2024,April
O02092,2024-08-18,C0182,P0651,S057,In-Store,1,315.36,0.0,315.36,169.86,145.5,2024,August
O02093,2025-05-17,C0176,P0359,Online,Online,1,86.22,0.2,68.98,46.73,22.25,2025,May
O02094,2024-08-01,C0766,P0521,Online,Online,2,206.03,0.2,329.65,150.83,27.99,2024,August
O02095,2024-09-21,C0021,P0738,S009,In-Store,2,203.31,0.05,386.29,135.44,115.41,2024,September
O02096,2025-03-12,C0180,P0771,S043,In-Store,1,155.11,0.1,139.6,81.54,58.06,2025,March
O02097,2025-02-08,C0661,P0783,S012,In-Store,1,59.11,0.05,56.15,41.45,14.7,2025,February
O02098,2024-05-09,C0001,P1105,S012,In-Store,1,14.96,0.1,13.46,12.19,1.27,2024,May
O02099,2025-01-25,C0453,P0037,S053,In-Store,1,63.29,0.2,50.63,42.09,8.54,2025,January
O02100,2025-11-20,C0594,P0677,Online,Online,2,244.62,0.2,391.39,158.03,75.33,2025,November
O02101,2025-05-04,C0170,P0021,S039,In-Store,2,77.31,0.2,123.7,62.23,-0.76,2025,May
O02102,2025-03-08,C0700,P0715,Online,Online,2,377.17,0.1,678.91,196.0,286.91,2025,March
O02103,2025-05-30,C0698,P0917,S039,In-Store,1,92.29,0.05,87.68,50.43,37.25,2025,May
O02104,2025-06-07,C0649,P0428,Online,Online,1,290.61,0.1,261.55,192.06,69.49,2025,June
O02105,2025-05-25,C0274,P0378,S031,In-Store,1,99.58,0.2,79.66,76.67,2.99,2025,May
O02106,2025-09-10,C0174,P0327,S036,In-Store,3,277.77,0.05,791.64,148.17,347.13,2025,September
O02107,2024-08-10,C0082,P0817,S005,In-Store,1,96.63,0.05,91.8,49.13,42.67,2024,August
O02108,2025-08-13,C0137,P0056,S036,In-Store,3,103.48,0.05,294.92,53.97,133.01,2025,August
O02109,2025-09-15,C0292,P0239,Online,Online,2,322.42,0.2,515.87,167.25,181.37,2025,September
O02110,2024-10-02,C0155,P0510,S048,In-Store,1,156.58,0.2,125.26,142.22,-16.96,2024,October
O02111,2025-01-20,C0250,P0948,S051,In-Store,1,335.29,0.05,318.53,176.34,142.19,2025,January
O02112,2025-04-05,C0176,P0607,S011,In-Store,2,12.56,0.0,25.12,10.02,5.08,2025,April
O02113,2024-10-07,C0077,P0686,S039,In-Store,1,351.61,0.0,351.61,179.43,172.18,2024,October
O02114,2024-05-16,C0564,P0695,Online,Online,2,62.67,0.05,119.07,33.99,51.09,2024,May
O02115,2025-05-23,C0228,P1102,S002,In-Store,1,215.69,0.0,215.69,193.48,22.21,2025,May
O02116,2025-02-04,C0547,P0459,S010,In-Store,1,44.11,0.0,44.11,32.14,11.97,2025,February
O02117,2025-01-10,C0085,P0362,S006,In-Store,1,149.41,0.05,141.94,85.59,56.35,2025,January
O02118,2024-09-18,C0381,P0606,S058,In-Store,2,6.77,0.0,13.54,5.74,2.06,2024,September
O02119,2025-02-14,C0551,P0314,S034,In-Store,1,144.23,0.2,115.38,82.64,32.74,2025,February
O02120,2025-08-06,C0411,P0610,S006,In-Store,1,254.51,0.0,254.51,177.67,76.84,2025,August
O02121,2025-02-09,C0268,P1139,S024,In-Store,2,222.83,0.1,401.09,196.14,8.81,2025,February
O02122,2025-10-15,C0768,P0273,S043,In-Store,3,125.14,0.0,375.42,85.9,117.72,2025,October
O02123,2025-03-11,C0397,P0363,S032,In-Store,1,382.32,0.2,305.86,193.08,112.78,2025,March
O02124,2025-01-03,C0537,P0983,Online,Online,1,149.62,0.1,134.66,91.17,43.49,2025,January
O02125,2024-11-02,C0794,P0794,S018,In-Store,2,278.03,0.2,444.85,176.16,92.53,2024,November
O02126,2025-04-26,C0793,P0243,S046,In-Store,1,62.91,0.05,59.76,51.07,8.69,2025,April
O02127,2025-03-21,C0674,P0369,Online,Online,2,314.41,0.05,597.38,197.87,201.64,2025,March
O02128,2025-02-07,C0446,P0296,Online,Online,2,34.89,0.05,66.29,25.01,16.27,2025,February
O02129,2025-07-16,C0312,P0130,Online,Online,2,115.06,0.05,218.61,90.89,36.83,2025,July
O02130,2024-05-26,C0544,P0444,S007,In-Store,1,32.76,0.1,29.48,22.02,7.46,2024,May
O02131,2024-10-01,C0523,P1163,S044,In-Store,1,151.89,0.0,151.89,94.31,57.58,2024,October
O02132,2025-09-08,C0629,P0914,Online,Online,1,254.74,0.2,203.79,196.96,6.83,2025,September
O02133,2024-05-26,C0608,P0568,S033,In-Store,2,216.22,0.0,432.44,188.74,54.96,2024,May
O02134,2024-12-07,C0526,P0407,Online,Online,2,40.35,0.0,80.7,23.03,34.64,2024,December
O02135,2024-12-11,C0442,P0864,S047,In-Store,3,113.48,0.05,323.42,63.42,133.16,2024,December
O02136,2024-04-26,C0063,P0011,S012,In-Store,1,144.13,0.05,136.92,109.16,27.76,2024,April
O02137,2025-05-17,C0198,P1114,S055,In-Store,10,175.02,0.0,1750.2,90.54,844.8,2025,May
O02138,2025-12-20,C0646,P0095,S011,In-Store,3,145.13,0.1,391.85,80.95,149.0,2025,December
O02139,2025-03-22,C0542,P0481,S000,In-Store,2,134.56,0.1,242.21,87.49,67.23,2025,March
O02140,2025-02-27,C0165,P0855,S039,In-Store,3,147.61,0.05,420.69,125.53,44.1,2025,February
O02141,2024-07-22,C0578,P0127,Online,Online,2,89.43,0.2,143.09,62.77,17.55,2024,July
O02142,2025-02-05,C0442,P0335,Online,In-Store,1,67.24,0.2,53.79,60.72,-6.93,2025,February
O02143,2025-02-06,C0232,P0363,S056,In-Store,1,382.32,0.05,363.2,193.08,170.12,2025,February
O02144,2024-11-11,C0513,P0789,S056,In-Store,1,77.75,0.05,73.86,47.24,26.62,2024,November
O02145,2025-08-25,C0495,P0834,S005,In-Store,2,94.05,0.1,169.29,78.99,11.31,2025,August
O02146,2024-08-29,C0646,P1110,S048,In-Store,3,131.11,0.2,314.66,70.78,102.32,2024,August
O02147,2025-06-02,C0465,P0214,Online,Online,3,262.36,0.1,708.37,178.18,173.83,2025,June
O02148,2025-01-15,C0111,P0001,S012,In-Store,2,13.26,0.05,25.19,11.2,2.79,2025,January
O02149,2024-07-05,C0698,P0321,Online,Online,3,233.35,0.05,665.05,133.45,264.7,2024,July
O02150,2024-08-21,C0156,P0203,S054,In-Store,1,259.84,0.05,246.85,158.79,88.06,2024,August
O02151,2025-01-25,C0191,P0944,S046,In-Store,1,64.12,0.0,64.12,41.35,22.77,2025,January
O02152,2024-07-14,C0333,P0040,S057,In-Store,2,57.53,0.2,92.05,37.43,17.19,2024,July
O02153,2025-05-17,C0097,P0088,S040,In-Store,2,361.93,0.1,651.47,190.26,270.95,2025,May
O02154,2025-08-06,C0171,P0012,S059,In-Store,2,331.78,0.0,663.56,197.96,267.64,2025,August
O02155,2024-09-04,C0272,P0506,S039,In-Store,2,76.44,0.05,145.24,44.45,56.34,2024,September
O02156,2025-03-02,C0455,P0839,Online,Online,2,78.68,0.0,157.36,43.23,70.9,2025,March
O02157,2025-11-01,C0607,P0858,S034,In-Store,3,309.56,0.05,882.25,195.12,296.89,2025,November
O02158,2025-03-13,C0306,P0716,S011,In-Store,3,380.68,0.0,1142.04,192.9,563.34,2025,March
O02159,2025-11-19,C0749,P0308,S024,In-Store,2,53.99,0.1,97.18,28.91,39.36,2025,November
O02160,2025-01-27,C0408,P1093,S010,In-Store,2,143.78,0.1,258.8,98.24,62.32,2025,January
O02161,2025-10-27,C0096,P0283,S013,In-Store,2,303.48,0.1,546.26,190.91,164.44,2025,October
O02162,2024-11-03,C0607,P1158,S010,In-Store,1,275.48,0.1,247.93,175.62,72.31,2024,November
O02163,2025-12-25,C0616,P0558,S040,In-Store,2,178.04,0.0,356.08,95.35,165.38,2025,December
O02164,2024-08-15,C0755,P0610,S037,In-Store,1,254.51,0.0,254.51,177.67,76.84,2024,August
